ID,holiday,heat,rainfall,flakes,cloud,atmosphere,pa,statement,dt,vol
283,None,284.09,0,0,93,Percipitation ,100300.739,light rain,14-10-2012 14:00,4202.608819
284,None,284.09,0,0,93, Sprinkle,100347.086,low drizzle,14-10-2012 14:00,4395.92415
285,None,284.55,0,0,93, Calm,100212.511,mist,14-10-2012 15:00,4368.483287
286,None,284.55,0,0,93, Fog,100174.685,shower snow,14-10-2012 15:00,4325.215722
287,None,284.68,0,0,93, Calm,100573.603,mist,14-10-2012 16:00,4455.440147
288,None,284.64,0,0,93,Percipitation ,100111.023,light rain,14-10-2012 17:00,4281.56772
289,None,284.64,0,0,93, Calm,100281.394,mist,14-10-2012 17:00,4151.407842
290,None,284.4,0,0,93, Calm,101093.681,mist,14-10-2012 18:00,3938.814127
291,None,284.17,0,0,93, Calm,100479.329,mist,14-10-2012 19:00,3283.33981
292,None,284.03,0,0,93, Calm,101112.692,mist,14-10-2012 20:00,2869.092245
293,None,283.58,0,0,93, Calm,100862.72,mist,14-10-2012 21:00,2509.239514
294,None,283.04,0,0,93, Calm,100392.388,mist,14-10-2012 22:00,1669.836023
295,None,281.95,0,0,93, Calm,100339.253,mist,14-10-2012 23:00,1067.478205
296,None,281.95,0,0,93,Fog,100478.132,low visiblity fog,14-10-2012 23:00,964.9854759
297,None,281.61,0,0,93, Calm,100801.247,mist,15-10-2012 00:00,584.8273469
298,None,281.61,0,0,93,Fog,100307.035,low visiblity fog,15-10-2012 00:00,449.5148607
299,None,281.57,0,0,85,Fog,100260.814,low visiblity fog,15-10-2012 01:00,412.4330165
300,None,281.42,0,0,85,Fog,101266.962,low visiblity fog,15-10-2012 02:00,129.7449891
301,None,282.3262341,0,0,85, Calm,100582.887,mist,15-10-2012 03:00,521.1607964
302,None,281.29,0,0,85,Fog,101298.583,low visiblity fog,15-10-2012 03:00,245.5333592
303,None,281.02,0,0,85,Percipitation ,100616.257,sleet,15-10-2012 04:00,653.5771414
304,None,281.02,0,0,85,Fog,100092.521,low visiblity fog,15-10-2012 04:00,878.6280353
305,None,280.82,0,0,85,Fog ,101192.778,thunderstorm,15-10-2012 05:00,2646.35758
306,None,280.82,0,0,85,Fog,101093.954,low visiblity fog,15-10-2012 05:00,2599.786214
307,None,280.39,0,0,85, Calm,100103.733,mist,15-10-2012 06:00,5768.96052
308,None,280.19,0,0,100, Calm,100163.864,mist,15-10-2012 07:00,6995.935763
309,None,279.82,0,0,100, Calm,100332.841,mist,15-10-2012 08:00,6297.176007
310,None,279.75,0,0,100,Snow,101150.959,low visiblity high smoke,15-10-2012 09:00,5467.939591
311,None,280.07,0,0,100, Calm,100521.218,mist,15-10-2012 10:00,4345.140042
312,None,280.32,0,0,90, Fog,101071.211,clouds over head and dispersed sunny,15-10-2012 11:00,4390.281136
313,None,282.2243679,0,0,100,Fog ,100835.032,clouds over head and dispersed sunny,15-10-2012 12:00,4901.500542
314,None,284.01,0,0,40, Fog,100244.612,dispersed clounds and rain,15-10-2012 13:00,4918.580424
315,None,285.88,0,0,1,Fog ,100612.161,clear sky,15-10-2012 14:00,5291.831235
316,None,286.87,0,0,1,Fog ,100920.358,clear sky,15-10-2012 15:00,5645.421583
317,None,287.6,0,0,20, Fog,101110.383,bit cloudy,15-10-2012 16:00,6050.366172
318,None,287.27,0,0,20, Fog,101277.747,bit cloudy,15-10-2012 17:00,6052.267925
319,None,286.18,0,0,20, Fog,101045.59,bit cloudy,15-10-2012 18:00,4520.701334
320,None,285.2,0,0,75, Fog,100302.933,low clouds and high wind,15-10-2012 19:00,3235.460547
321,None,284.68,0,0,75, Sprinkle,100960.458,snow,15-10-2012 20:00,2674.224748
322,None,284.49,0,0,90, Fog,100005.103,clouds over head and dispersed sunny,15-10-2012 21:00,2129.806203
323,None,283.54,0,0,20, Fog,101074.709,bit cloudy,15-10-2012 22:00,1570.737922
324,None,282.33,0,0,75,Thunderstorm,100832.86,clouds over head and dispersed sunny,15-10-2012 23:00,760.4685055
325,None,281.21,0,0,20, Fog,100473.054,bit cloudy,16-10-2012 00:00,437.782855
326,None,279.87,0,0,1,Fog ,100282.422,clear sky,16-10-2012 01:00,462.6437298
327,None,278.93,0,0,1,Fog ,100496.463,clear sky,16-10-2012 02:00,390.3224817
328,None,277.91,0,0,1,Fog ,101301.946,clear sky,16-10-2012 03:00,223.5353797
329,None,277.21,0,0,1,Fog ,101301.131,clear sky,16-10-2012 04:00,730.2792265
330,None,276.61,0,0,1,Fog ,101252.664,clear sky,16-10-2012 05:00,2943.185129
331,None,276.11,0,0,1,Fog ,100484.104,clear sky,16-10-2012 06:00,5883.511586
332,None,274.81,0,0,20, Fog,100355.519,bit cloudy,16-10-2012 07:00,7239.654236
333,None,274.99,0,0,20, Fog,100245.746,bit cloudy,16-10-2012 08:00,6220.662988
334,None,277.91,0,0,20, Sprinkle,100756.453,thunderstorm with light drizzle,16-10-2012 09:00,5227.598793
335,None,280.71,0,0,20, Fog,100705.314,bit cloudy,16-10-2012 10:00,4627.116323
336,None,283.85,0,0,20, Fog,100295.425,bit cloudy,16-10-2012 11:00,4668.904156
337,None,286.01,0,0,40, Fog,101178.973,dispersed clounds and rain,16-10-2012 12:00,5031.45851
338,None,286.31,0,0,1,Fog ,101291.046,clear sky,16-10-2012 13:00,5108.260907
339,None,289.3705021,0,0,75, Fog,101314.535,low clouds and high wind,16-10-2012 14:00,5702.424268
340,None,289.15,0,0,75, Fog,100682.811,low clouds and high wind,16-10-2012 15:00,5633.667679
341,None,288.99,0,0,75, Fog,100227.527,low clouds and high wind,16-10-2012 16:00,6472.080823
342,None,287.7450354,0,0,75, Fog,100120.087,low clouds and high wind,16-10-2012 17:00,6261.748801
343,None,288.16,0,0,90, Fog,100782.601,clouds over head and dispersed sunny,16-10-2012 18:00,5467.764494
344,None,287.28,0,0,68,Percipitation ,101047.025,light rain,16-10-2012 19:00,3150.473384
345,None,287.04,0,0,90, Fog,100633.778,clouds over head and dispersed sunny,16-10-2012 20:00,2956.911326
346,None,286.9,0,0,90, Fog,100560.271,clouds over head and dispersed sunny,16-10-2012 21:00,2324.613744
347,None,287.09,0,0,90, Fog,101197.902,clouds over head and dispersed sunny,16-10-2012 22:00,1959.291544
348,None,287.09,0,0,90, Fog,100727.579,clouds over head and dispersed sunny,16-10-2012 23:00,1242.863936
349,None,286.89,0,0,75, Fog,101259.701,low clouds and high wind,17-10-2012 00:00,712.9800926
350,None,286.93,0,0,75, Fog,100589.39,low clouds and high wind,17-10-2012 01:00,515.7927799
351,None,286.93,0,0,90, Fog,101236.416,clouds over head and dispersed sunny,17-10-2012 02:00,108.3344093
352,None,287.07,0,0,90, Fog,100348.841,clouds over head and dispersed sunny,17-10-2012 03:00,429.523508
353,None,286.56,0,0,75, Fog,101052.976,low clouds and high wind,17-10-2012 04:00,761.6027861
354,None,285.91,0,0,90, Fog,100192.207,clouds over head and dispersed sunny,17-10-2012 05:00,2565.560558
355,None,285.29,0,0,90, Fog,101270.816,clouds over head and dispersed sunny,17-10-2012 06:00,5507.553583
356,None,284.92,0,0,75, Fog,100862.244,low clouds and high wind,17-10-2012 07:00,5485.317434
357,None,285.35,0,0,75, Fog,100025,low clouds and high wind,17-10-2012 08:00,6196.337299
358,None,285.72,0,0,100,Percipitation ,100680.255,proximity shower rain,17-10-2012 09:00,5352.14904
359,None,285.72,0,0,100,Percipitation ,100094.414,light rain,17-10-2012 09:00,5694.486314
360,None,287.09,0,0,75, Fog,100135.096,low clouds and high wind,17-10-2012 10:00,4616.274018
361,None,288.31,0,0,75, Fog,100522.627,low clouds and high wind,17-10-2012 11:00,4503.791873
362,None,288.61,0,0,1,Fog ,100930.458,clear sky,17-10-2012 12:00,5061.199374
363,None,290.32,0,0,1,Fog ,100027.665,clear sky,17-10-2012 13:00,4751.841389
364,None,290.8086552,0,0,1,Fog ,100297.067,clear sky,17-10-2012 14:00,4104.576792
365,None,292.01,0,0,1,Fog ,101082.084,clear sky,17-10-2012 15:00,4631.528222
366,None,292.61,0,0,1,Fog ,101007.133,clear sky,17-10-2012 16:00,6635.651102
367,None,292.65,0,0,1,Fog ,100105.408,clear sky,17-10-2012 17:00,6462.611703
368,None,290.52,0,0,40,Smoke,100135.862,low visiblity fog,17-10-2012 18:00,4898.139159
369,None,288.35,0,0,40, Fog,100083.366,dispersed clounds and rain,17-10-2012 19:00,3549.191476
370,None,288.5767072,0,0,40, Fog,101264.419,dispersed clounds and rain,17-10-2012 20:00,3038.317517
371,None,285.49,0,0,40, Fog,100779.469,dispersed clounds and rain,17-10-2012 21:00,2936.615546
372,None,284.22,0,0,20, Fog,101089.161,bit cloudy,17-10-2012 22:00,1900.396374
373,None,283.8,0,0,20, Fog,101220.937,bit cloudy,17-10-2012 23:00,1356.193157
374,None,283.72,0,0,20, Fog,100526.544,bit cloudy,18-10-2012 00:00,610.1542476
375,None,282.8,0,0,40, Fog,100392.715,dispersed clounds and rain,18-10-2012 01:00,218.4125146
376,None,282.32,0,0,99, Calm,101233.225,mist,18-10-2012 02:00,497.0072128
377,None,282.38,0,0,99,Haze,100496.687,low rain,18-10-2012 03:00,383.3734318
378,None,282.76,0,0,90, Fog,101137.532,clouds over head and dispersed sunny,18-10-2012 04:00,653.211578
379,None,284.1050684,0,0,99, Calm,100613.695,mist,18-10-2012 05:00,2544.216558
380,None,284.18,0,0,75, Fog,100236.146,low clouds and high wind,18-10-2012 06:00,5400.29201
381,None,284.69,0,0,90, Fog,100112.636,clouds over head and dispersed sunny,18-10-2012 07:00,6445.177559
382,None,285,0,0,90, Fog,101238.518,clouds over head and dispersed sunny,18-10-2012 08:00,5630.014694
383,None,286.9,0,0,99,Percipitation ,100329.862,light rain,18-10-2012 09:00,5200.887645
384,None,288.35,0,0,90, Fog,100519.876,clouds over head and dispersed sunny,18-10-2012 10:00,4961.92689
385,None,289.59,0,0,90, Fog,100697.939,clouds over head and dispersed sunny,18-10-2012 11:00,5279.804047
386,None,287.4511223,0,0,99,Percipitation ,100445.825,light rain,18-10-2012 12:00,5060.562049
387,None,286.41,0,0,90, Fog,101245.672,clouds over head and dispersed sunny,18-10-2012 13:00,5412.428533
388,None,284.3672216,0,0,90, Fog,100086.621,clouds over head and dispersed sunny,18-10-2012 14:00,5810.701127
389,None,287.04,0,0,90, Fog,101045.236,clouds over head and dispersed sunny,18-10-2012 15:00,5956.223831
390,None,287.18,0,0,90, Fog,101205.345,clouds over head and dispersed sunny,18-10-2012 16:00,6421.615779
391,None,286.94,0,0,90, Fog,100878.436,clouds over head and dispersed sunny,18-10-2012 17:00,5861.382217
392,None,286.01,0,0,90, Fog,101235.93,clouds over head and dispersed sunny,18-10-2012 18:00,4643.86348
393,None,284.67,0,0,100, Sprinkle,100645.324,low drizzle,18-10-2012 19:00,3752.635385
394,None,283.2233376,0,0,100,Percipitation ,100395.236,light rain,18-10-2012 20:00,2754.395249
395,None,282.51,0,0,100, Sprinkle,101164.58,low drizzle,18-10-2012 21:00,2520.252375
396,None,281.9,0,0,90, Fog,100213.422,clouds over head and dispersed sunny,18-10-2012 22:00,1994.420511
397,None,283.0611422,0,0,90, Fog,100735.125,clouds over head and dispersed sunny,18-10-2012 23:00,1039.857649
398,None,281.28,0,0,90, Fog,100381.187,clouds over head and dispersed sunny,19-10-2012 00:00,892.5968973
399,None,280.97,0,0,87, Calm,100976.841,mist,19-10-2012 01:00,501.5701084
400,None,280.44,0,0,87, Sprinkle,100076.528,low drizzle,19-10-2012 02:00,539.4501132
401,None,280.44,0,0,87, Fog,100971.742,bit cloudy,19-10-2012 02:00,538.6804093
402,None,280.02,0,0,87, Calm,101037.937,mist,19-10-2012 03:00,343.2990974
403,None,279.79,0,0,87, Sprinkle,101105.466,low drizzle,19-10-2012 04:00,928.1949956
404,None,279.79,0,0,87, Calm,101050.545,mist,19-10-2012 04:00,655.3818993
405,None,279.79,0,0,87,Percipitation ,100424,light rain,19-10-2012 04:00,591.748255
406,None,279.79,0,0,87, Sprinkle,101225.938,drizzle,19-10-2012 04:00,772.8950396
407,None,279.74,0,0,87, Sprinkle,100798.427,proximity shower rain,19-10-2012 05:00,2635.731973
408,None,279.74,0,0,87,Percipitation ,101126.681,light rain,19-10-2012 05:00,2501.631699
409,None,280.4327824,0,0,87, Sprinkle,100999.218,low drizzle,19-10-2012 06:00,4971.52604
410,None,279.65,0,0,87, Calm,100109.288,mist,19-10-2012 06:00,5104.478876
411,None,280.9198646,0,0,87,Percipitation ,100218.36,light rain,19-10-2012 06:00,5300.027823
412,None,279.45,0,0,91, Calm,100613.044,mist,19-10-2012 07:00,5643.257618
413,None,279.0044007,0,0,91, Calm,100292.571,low clouds and high wind,19-10-2012 07:00,5718.695906
414,None,279.22,0,0,91, Sprinkle,100525.281,low drizzle,19-10-2012 08:00,5367.147457
415,None,279.22,0,0,91, Calm,100756.956,mist,19-10-2012 08:00,5125.389654
416,None,279.22,0,0,91,Percipitation ,100268.456,light rain,19-10-2012 08:00,5310.49862
417,None,278.9249417,0,0,91,Percipitation ,100278.414,light rain,19-10-2012 09:00,4718.304182
418,None,279.35,0,0,91, Calm,100780.956,mist,19-10-2012 09:00,4938.399818
419,None,279.92,0,0,91, Calm,100602.7,mist,19-10-2012 10:00,4277.69327
420,None,280.44,0,0,90, Fog,100933.402,clouds over head and dispersed sunny,19-10-2012 11:00,4441.754193
421,None,281,0,0,90, Fog,101280.669,clouds over head and dispersed sunny,19-10-2012 12:00,4528.611797
422,None,281.51,0,0,90, Fog,100432.133,clouds over head and dispersed sunny,19-10-2012 13:00,4969.152787
423,None,281.93,0,0,92, Calm,100408.301,mist,19-10-2012 14:00,5693.740451
424,None,281.94,0,0,92, Calm,100869.782,mist,19-10-2012 15:00,5737.07289
425,None,283.1970065,0,0,92, Sprinkle,100128.721,low drizzle,19-10-2012 15:00,5764.996688
426,None,282.27,0,0,92,Percipitation ,101053.628,moderate rain,19-10-2012 16:00,4966.540421
427,None,282.41,0,0,92,Percipitation ,100739.126,light rain,19-10-2012 17:00,4641.00211
428,None,282.21,0,0,90, Fog,100154.158,clouds over head and dispersed sunny,19-10-2012 18:00,4358.735657
429,None,281.69,0,0,75, Fog,100104.186,low clouds and high wind,19-10-2012 19:00,3700.256365
430,None,281.7691919,0,0,90, Fog,100811.773,clouds over head and dispersed sunny,19-10-2012 20:00,3034.10732
431,None,281.2857572,0,0,92, Calm,100033.129,mist,19-10-2012 21:00,3054.823667
432,None,280.43,0,0,92, Sprinkle,100376.219,drizzle,19-10-2012 22:00,2957.609355
433,None,280.43,0,0,92, Sprinkle,100513.382,low drizzle,19-10-2012 22:00,3248.806469
434,None,280.1,0,0,92, Calm,100352.641,mist,19-10-2012 23:00,1882.643908
435,None,280.1,0,0,92,Percipitation ,100343.643,light rain,19-10-2012 23:00,2216.035172
436,None,280.1,0,0,92, Sprinkle,100237.123,low drizzle,19-10-2012 23:00,1936.212544
437,None,280.06,0,0,92,Percipitation ,100427.808,light rain,20-10-2012 00:00,1118.480629
438,None,280.06,0,0,92,Percipitation ,100832.241,moderate rain,20-10-2012 00:00,1219.294643
439,None,280.28,0,0,96, Sprinkle,101147.042,drizzle,20-10-2012 01:00,580.9825809
440,None,280.28,0,0,96,Percipitation ,100773.017,light rain,20-10-2012 01:00,879.3719174
441,None,280.38,0,0,96, Sprinkle,100705.314,low drizzle,20-10-2012 02:00,521.9951309
442,None,280.62,0,0,96, Sprinkle,100078.05,low drizzle,20-10-2012 03:00,479.2673146
443,None,280.62,0,0,96, Calm,101283.332,mist,20-10-2012 03:00,420.2756316
444,None,280.0177121,0,0,96, Calm,100174.269,mist,20-10-2012 04:00,330.1912456
445,None,280.91,0,0,96, Sprinkle,101027.781,drizzle,20-10-2012 04:00,493.6123127
446,None,280.91,0,0,96,Percipitation ,100497.834,light rain,20-10-2012 04:00,348.1297559
447,None,281.1363776,0,0,96,Percipitation ,100820.421,light rain,20-10-2012 05:00,620.9727909
448,None,280.96,0,0,96, Calm,101104.693,mist,20-10-2012 05:00,778.03477
449,None,280.96,0,0,96, Sprinkle,101044.365,drizzle,20-10-2012 05:00,624.6663768
450,None,281.13,0,0,96,Percipitation ,100770.244,light rain,20-10-2012 06:00,1136.258897
451,None,281.13,0,0,96, Calm,100753.132,mist,20-10-2012 06:00,1242.874601
452,None,280.8653484,0,0,96, Sprinkle,101079.39,low drizzle,20-10-2012 06:00,1458.84204
453,None,281.28,0,0,100,Percipitation ,100349.309,light rain,20-10-2012 07:00,1869.297275
454,None,280.8528837,0,0,100, Calm,100256.355,mist,20-10-2012 07:00,1985.76388
455,None,281.28,0,0,100, Sprinkle,100757.964,drizzle,20-10-2012 07:00,1787.277886
456,None,281.19,0,0,100,Percipitation ,100542.492,light rain,20-10-2012 08:00,2854.005602
457,None,281.19,0,0,100, Calm,100398.799,mist,20-10-2012 08:00,2973.01876
458,None,281.19,0,0,100, Sprinkle,100668.993,drizzle,20-10-2012 08:00,2609.993744
459,None,281.7,0,0,100,Thunderstorm,100706.504,low visiblity fog,20-10-2012 09:00,3698.317582
460,None,281.7,0,0,100, Sprinkle,100488.092,drizzle,20-10-2012 09:00,3683.306557
461,None,281.7,0,0,100, Calm,100895.828,mist,20-10-2012 09:00,3525.568515
462,None,281.7,0,0,100, Sprinkle,100391.965,low drizzle,20-10-2012 09:00,3544.108803
463,None,281.7412924,0,0,100,Percipitation ,100934.644,light rain,20-10-2012 10:00,3965.324349
464,None,282.02,0,0,100, Sprinkle,100663.263,drizzle,20-10-2012 10:00,3645.902483
465,None,282.02,0,0,100, Calm,100919.636,mist,20-10-2012 10:00,3970.016536
466,None,282.02,0,0,100,Percipitation ,100535.891,moderate rain,20-10-2012 10:00,3742.530274
467,None,282.35,0,0,100,Percipitation ,100085.029,light rain,20-10-2012 11:00,4188.987703
468,None,282.35,0,0,100, Calm,100522.627,mist,20-10-2012 11:00,4212.95432
469,None,282.35,0,0,100, Sprinkle,100740.638,drizzle,20-10-2012 11:00,4463.735493
470,None,282.71,0,0,100,Percipitation ,100384.098,heavy intensity rain,20-10-2012 12:00,4446.964758
471,None,282.71,0,0,100, Calm,100401.199,mist,20-10-2012 12:00,4535.267445
472,None,282.71,0,0,100,Percipitation ,100748.857,light rain,20-10-2012 12:00,4676.696964
473,None,282.71,0,0,100,Percipitation ,101117.399,moderate rain,20-10-2012 12:00,4443.559403
474,None,283.31,0,0,48,Percipitation ,100135.335,light rain,20-10-2012 13:00,4394.911735
475,None,283.79,0,0,90, Fog,100002.428,clouds over head and dispersed sunny,20-10-2012 14:00,4396.9993
476,None,284.2,0,0,75, Fog,101088.39,low clouds and high wind,20-10-2012 15:00,4798.558365
477,None,284.32,0,0,90, Fog,101208.991,clouds over head and dispersed sunny,20-10-2012 16:00,4624.405565
478,None,284.13,0,0,75, Fog,100959.175,low clouds and high wind,20-10-2012 17:00,5479.375372
479,None,283.14,0,0,40, Fog,100850.225,dispersed clounds and rain,20-10-2012 18:00,4477.705073
480,None,281.4,0,0,40, Fog,101053.649,dispersed clounds and rain,20-10-2012 19:00,3976.706455
481,None,280.47,0,0,20, Fog,100142.657,bit cloudy,20-10-2012 20:00,2953.86734
482,None,279.52,0,0,20, Fog,100357.933,bit cloudy,20-10-2012 21:00,2901.957329
483,None,278.85,0,0,48, Calm,100556.293,mist,20-10-2012 22:00,2689.374057
484,None,278.12,0,0,48,Fog,100234.044,low visiblity fog,20-10-2012 23:00,2401.825478
485,None,277.94,0,0,48, Calm,100086.375,mist,21-10-2012 00:00,1230.01637
486,None,275.8091815,0,0,60,Fog,100636.25,low visiblity fog,21-10-2012 08:00,2024.387637
487,None,275.93,0,0,60, Calm,101166.631,mist,21-10-2012 08:00,1885.235618
488,None,284.09,0,0,75, Fog,100889.39,low clouds and high wind,21-10-2012 17:00,4680.178366
489,None,282.6,0,0,75, Fog,101277.955,low clouds and high wind,21-10-2012 18:00,4166.948067
490,None,281.72,0,0,90, Fog,101156.472,clouds over head and dispersed sunny,21-10-2012 22:00,1434.101345
491,None,281.26,0,0,90, Fog,100620.035,clouds over head and dispersed sunny,21-10-2012 23:00,864.7351316
492,None,281.29,0,0,75,Fog,100591.91,lightning and rain,22-10-2012 00:00,460.2825582
493,None,281.01,0,0,75, Fog,100743.881,low clouds and high wind,22-10-2012 01:00,234.9584309
494,None,280.57,0,0,40, Fog,101088.415,dispersed clounds and rain,22-10-2012 02:00,429.8426005
495,None,280.54,0,0,75, Fog,100716.664,low clouds and high wind,22-10-2012 03:00,391.6699369
496,None,279.37,0,0,8, Fog,101311.274,haze,22-10-2012 04:00,930.9996902
497,None,279.18,0,0,8, Calm,100432.287,mist,22-10-2012 05:00,2430.396146
498,None,279.05,0,0,8, Calm,100498.728,mist,22-10-2012 06:00,5501.054332
499,None,282.7,0,0,38,Fog ,100745,clear sky,22-10-2012 10:00,4210.646757
500,None,286.17,0,0,40, Fog,100517.138,dispersed clounds and rain,22-10-2012 11:00,4474.183851
501,None,288.61,0,0,75, Fog,100398.813,low clouds and high wind,22-10-2012 12:00,4696.7037
502,None,290.59,0,0,20, Fog,101237.461,bit cloudy,22-10-2012 13:00,4657.05159
503,None,292.21,0,0,75, Fog,100051.109,low clouds and high wind,22-10-2012 14:00,5063.647903
504,None,293.56,0,0,75, Fog,100758.008,low clouds and high wind,22-10-2012 15:00,5283.158839
505,None,291.5925872,0,0,40, Fog,100991.449,dispersed clounds and rain,22-10-2012 16:00,5911.076799
506,None,293.4,0,0,40, Fog,100248.394,dispersed clounds and rain,22-10-2012 17:00,5835.95358
507,None,291.47,0,0,20, Fog,101051.818,bit cloudy,22-10-2012 18:00,4152.225358
508,None,289.17,0,0,20, Fog,100809.823,bit cloudy,22-10-2012 19:00,3089.119444
509,None,287.3132453,0,0,1,Fog ,101045.767,clear sky,22-10-2012 20:00,2495.868549
510,None,286.1,0,0,1,Fog ,100356.317,clear sky,22-10-2012 21:00,1803.880067
511,None,285.45,0,0,75, Fog,101016.743,low clouds and high wind,22-10-2012 22:00,1329.935601
512,None,285.33,0,0,90, Fog,100364.635,clouds over head and dispersed sunny,22-10-2012 23:00,862.2075965
513,None,285.07,0,0,90, Fog,101269.448,clouds over head and dispersed sunny,23-10-2012 00:00,597.0573384
514,None,284.58,0,0,90, Fog,101053.649,clouds over head and dispersed sunny,23-10-2012 01:00,275.8972605
